name,categ,X,Y,Z,color
Атрофический (сенильный) кольпит,Женские болезни,7.0110173,2.1295505,10.923654,#48196B
Атрофический бронхит,Болезни органов дыхания,4.2527113,-7.640591,1.9851428,#1E988A
Атрофический гастрит,Болезни органов пищеварения,17.402868,0.65042144,0.5154618,#404387
Атрофический гингивит,Болезни зубов,-9.922527,0.98777264,11.912646,#FDE724
Атрофия глазного яблока,Глазные болезни,-7.2785034,-8.784233,1.3096237,#E7E419
Атрофия зрительного нерва,Глазные болезни,-8.989354,-7.5109167,-2.9488246,#E7E419
Атрофия кожи,Кожные болезни,-2.9252088,-2.9819012,15.569444,#42BE71
Атрофия поджелудочной железы,Болезни органов пищеварения,10.639988,2.75266,-6.2539434,#404387
Атрофодермия,Кожные болезни,-0.690087,-3.9729218,13.606374,#42BE71
Аутизм,Психические расстройства,-8.928034,-4.5629983,-15.421655,#BADE27
Аутоагрессия,Психические расстройства,-9.798733,-2.1878946,-18.374992,#BADE27
Аутоагрессия у ребенка,Детские болезни,-10.375454,-2.6790862,-18.42199,#64CB5D
Аутоиммунный гепатит,Иммунные болезни,11.200759,-2.1461542,-5.055898,#443982
Аутоиммунный лимфопролиферативный синдром,Иммунные болезни,3.3195097,-0.43814084,-7.722027,#443982
Аутоиммунный оофорит,Женские болезни,5.75082,7.7467985,-6.1451707,#48196B
Аутоиммунный полигландулярный синдром,Иммунные болезни,6.295053,2.302049,-5.3895497,#443982
Аутоиммунный тиреоидит,Иммунные болезни,5.8754783,5.513865,-9.685442,#443982
Афазия,Нарушения речи,-9.181487,-2.2842526,-11.077361,#345E8D
Афакия,Глазные болезни,-6.0728874,-10.304559,-2.9645278,#E7E419
Афта Беднара,Детские болезни,6.536549,-5.380563,11.975012,#64CB5D
Афтозный стоматит,Болезни зубов,-7.7113194,-1.4517498,11.886414,#FDE724
Аффективно-респираторный синдром у детей,Детские болезни,-2.7428021,-7.574246,-14.685481,#64CB5D
Аффективно-шоковые реакции,Психические расстройства,-4.8117976,-5.0810046,-17.848774,#BADE27
Афферентная моторная афазия,Нарушения речи,-8.363597,-2.293758,-10.34322,#345E8D
Ахалазия кардии,Болезни органов пищеварения,16.583738,4.272487,2.5898473,#404387
Ахлоргидрия,Болезни органов пищеварения,17.602869,0.818609,0.31970465,#404387
Ахондрогенез,Наследственные болезни,1.9466555,1.0170801,-5.0045776,#38568B
Ахондроплазия,Болезни ОДС и травмы,-12.918167,5.856961,0.4009828,#30678D
Ахроматопсия,Глазные болезни,-3.827926,-11.552228,-3.982892,#E7E419
Ацетонемический синдром,Детские болезни,7.682815,1.311737,-10.187978,#64CB5D
Аэроотит,"Болезни уха, горла, носа",-3.3017597,-2.6034257,5.7431765,#208F8C
Аэросинусит,"Болезни уха, горла, носа",-2.1473975,-0.7615916,4.742734,#208F8C
Аэрофобия,Психические расстройства,-5.50331,-3.7851226,-20.050346,#BADE27
Базалиома,Кожные болезни,-1.2596982,1.9066228,13.053964,#42BE71
Базилярная импрессия,Нервные болезни,-8.882362,1.7173438,-4.5690646,#440154
Базилярная мигрень,Нервные болезни,-4.1184487,-6.9923368,-10.867334,#440154
Бактериальная деструкция легких,Болезни органов дыхания,6.7662244,-4.5293584,1.7343476,#1E988A
Бактериальная пневмония,Болезни органов дыхания,7.555493,-6.020069,2.0800805,#1E988A
Бактериальный вагиноз,Женские болезни,8.190998,0.9611056,11.843593,#48196B
Бактериальный кератит,Глазные болезни,-5.072869,-10.839083,4.564965,#E7E419
Баланопостит,Мужские болезни,5.4735155,0.08351014,8.803531,#79D151
Баланопостит у мальчиков,Детские болезни,7.193045,2.2402303,13.179826,#64CB5D
Балантидиаз,Инфекционные болезни,9.980159,-5.009817,5.222215,#460C5F
Барбитуромания,Наркологические проблемы,-0.666675,-6.431475,-17.745464,#2D6F8E
Бартолинит,Женские болезни,3.3063304,4.081516,6.7278,#48196B
Бедренная грыжа,Болезни органов пищеварения,15.405575,7.492566,5.704196,#404387
Безболевая ишемия миокарда,Болезни сердца и сосудов,-1.5689363,3.042945,-14.770639,#267F8E
Безоар желудка,Болезни органов пищеварения,14.08252,4.882186,0.89712226,#404387
Белые пятна на ногтях,Косметические проблемы,-3.5526807,-6.4399443,18.239637,#22A784
Бельмо ,Глазные болезни,-6.8115697,-9.415228,1.3901062,#E7E419
Бери-бери,Нервные болезни,6.0653853,2.163455,-10.340537,#440154
Бесплодие у женщин,Женские болезни,4.8752184,9.19977,-5.5897737,#48196B
Беттолепсия,Нервные болезни,0.29919526,-0.2631827,-14.259423,#440154
Бешенство,Инфекционные болезни,10.204226,-10.110276,7.1435533,#460C5F
Билиарный панкреатит,Болезни органов пищеварения,12.61442,1.6894534,-2.6441343,#404387
Билиарный рефлюкс-гастрит,Болезни органов пищеварения,16.160133,1.5160427,0.80290973,#404387
Билиарный цирроз печени,Болезни органов пищеварения,10.44204,0.7093312,-5.2298613,#404387
Биссиноз,Болезни органов дыхания,3.9539952,-9.188029,-0.50917387,#1E988A
Бластомикоз,Инфекционные болезни,6.64131,-4.903634,5.9474354,#460C5F
Бленнорея,Глазные болезни,-2.4930375,-9.70096,5.061647,#E7E419
Блестящий лишай,Кожные болезни,-0.8747135,-5.4121766,12.293646,#42BE71
Блефарит,Глазные болезни,-3.8341186,-9.915848,5.1563106,#E7E419
Блефароконъюнктивит,Глазные болезни,-3.6272624,-10.331738,2.0606914,#E7E419
Блефарофимоз,Глазные болезни,-5.276513,-8.225723,-1.3913695,#E7E419
Блефарохалазис,Глазные болезни,-5.185845,-7.555323,0.0086276205,#E7E419
Близорукость,Глазные болезни,-6.972477,-12.280599,-3.8714538,#E7E419
Близорукость у детей,Детские болезни,-7.967324,-12.188442,-4.0958605,#64CB5D
Блокада ножек пучка Гиса,Болезни сердца и сосудов,-1.494015,5.6736436,-17.740828,#267F8E
Бовеноидный папулез,Венерические болезни,0.29396254,0.4419157,16.2929,#3D4C89
Боковой амиотрофический склероз,Нервные болезни,-4.105351,-1.5389447,-7.687225,#440154
