name,categ,X,Y,color
Трихомониаз у женщин,Венерические болезни,-10.270825,9.563927,#1E988A
Трихотилломания,Психические расстройства,-1.4190714,-16.412737,#48196B
Трихофития,Кожные болезни,-13.22634,-7.332159,#FDE724
Трихоцефалёз,Инфекционные болезни,1.565151,0.7228255,#42BE71
Тромбоз геморроидального узла,Болезни толстого кишечника,0.6626849,7.8701267,#D2E11B
Тромбоз глубоких вен,Болезни вен и лимфоузлов,-10.627714,2.4105594,#38568B
Тромбофилия,Болезни вен и лимфоузлов,-10.393425,-3.1469595,#38568B
Тромбофлебит,Болезни вен и лимфоузлов,-10.699382,-1.869705,#38568B
Тромбоцитопатии,Детские болезни,-0.9402534,-3.6962035,#443982
Тромбоцитопении,Болезни крови,-4.8167176,0.060749777,#440154
Тромбоцитопеническая пурпура,Болезни крови,-2.3254206,4.7408986,#440154
Тромбоэмболия легочной артерии,Болезни органов дыхания,7.0127096,-1.0690343,#208F8C
Трофическая язва,Болезни вен и лимфоузлов,-11.177837,-3.1983728,#38568B
Трофобластическая болезнь,Женские болезни,-8.105472,9.049628,#29AF7F
Трубное бесплодие,Женские болезни,-8.536142,9.741688,#29AF7F
Трудный подросток,Детские болезни,-0.007583728,-3.907368,#443982
Туберкулез,Инфекционные болезни,3.3259618,-0.72015053,#42BE71
Туберкулез бронхов,Болезни органов дыхания,5.332364,-1.9692335,#208F8C
Туберкулез внутригрудных лимфатических узлов,Болезни органов дыхания,6.479954,-1.642573,#208F8C
Туберкулёз глаз,Глазные болезни,-14.621334,-1.1979201,#79D151
Туберкулез гортани,"Болезни уха, горла, носа",-5.3433485,-4.0089335,#1E9F88
Туберкулез кишечника,Инфекционные болезни,0.2174411,0.5902535,#42BE71
Туберкулез кожи,Кожные болезни,-14.397019,-9.419304,#FDE724
Туберкулез костей,Болезни ОДС и травмы,-8.167799,-14.4179125,#2D6F8E
Туберкулез легких,Болезни органов дыхания,6.036849,-1.2721186,#208F8C
Туберкулез молочных желез,Болезни молочных желез,-17.536861,1.3680458,#460C5F
Туберкулез позвоночника,Болезни ОДС и травмы,-9.370834,-11.328547,#2D6F8E
Туберкулез полости рта ,Болезни зубов,-21.011824,4.6137834,#22A784
Туберкулез почек,Урологические болезни,-3.4870274,8.391784,#E7E419
Туберкулез суставов,Болезни ОДС и травмы,-8.814825,-12.753712,#2D6F8E
Туберкулез у детей,Детские болезни,5.1263595,-10.267096,#443982
Туберкулезная интоксикация,Болезни органов дыхания,5.745591,-0.72755104,#208F8C
Туберкулезный артрит,Ревматические болезни,-2.2582724,-9.147334,#30678D
Туберкулезный менингит,Нервные болезни,1.2013719,-13.150352,#267F8E
Туберкулезный плеврит,Болезни органов дыхания,6.517366,-1.6665121,#208F8C
Туберкулома легкого,Болезни органов дыхания,6.1492634,-2.7228224,#208F8C
Туберозный склероз,Наследственные болезни,-3.148559,-7.448063,#29788E
Тубоовариальный абсцесс,Женские болезни,-8.769428,10.055429,#29AF7F
Тубулопатии,Детские болезни,-3.0002925,-2.6704018,#443982
Тубулярная грудь,Эстетические проблемы,-20.839094,-6.5988274,#A5DA35
Тубулярная карцинома почки,Онкологические болезни,-7.0447626,3.9426603,#404387
Тугоухость,"Болезни уха, горла, носа",-7.737461,-1.6731606,#1E9F88
Тугоухость у детей,Детские болезни,-0.41248208,-4.5920687,#443982
Туляремия,Инфекционные болезни,0.3744955,1.7260069,#42BE71
Тупая травма живота,Болезни ОДС и травмы,-7.769631,-14.195311,#2D6F8E
Тусклый цвет лица,Косметические проблемы,-15.640359,-12.931606,#482374
Увеит,Глазные болезни,-13.913906,-1.9708643,#79D151
Угри,Кожные болезни,-13.530836,-7.6669245,#FDE724
Угри новорожденных,Кожные болезни,-13.451451,-6.589255,#FDE724
Удвоение матки и влагалища,Женские болезни,-10.255664,10.601063,#29AF7F
Узелки доильщиц,Кожные болезни,-12.893606,-7.0043573,#FDE724
Узелковый периартериит,Ревматические болезни,-5.3228464,-6.409839,#30678D
Узкий таз,Женские болезни,-9.706987,10.287831,#29AF7F
Узловатая эритема,Кожные болезни,-13.071937,-6.0555477,#FDE724
Узловатокистозные угри,Кожные болезни,-13.913782,-8.183699,#FDE724
Узловая мастопатия,Болезни молочных желез,-17.553291,2.3166292,#460C5F
Узловая меланома,Кожные болезни,-13.566161,-7.2662096,#FDE724
Узловой зоб,Онкологические болезни,-7.3730474,4.742564,#404387
Узлы и кисты щитовидной железы,Эндокринные болезни,-5.815654,4.5842714,#53C567
Укорочение конечностей,Болезни ОДС и травмы,-8.538487,-13.451139,#2D6F8E
Уреаплазмоз и микоплазмоз,Венерические болезни,-13.182617,8.16111,#1E988A
Уреаплазмоз у женщин,Женские болезни,-8.369351,10.460437,#29AF7F
Уретероцеле,Урологические болезни,-3.4338837,8.903806,#E7E419
Уретрит,Урологические болезни,-4.3763638,7.772348,#E7E419
