name,categ,X,Y,Z,color
Атрезия пищевода,Детские болезни,1.7051399,-6.504283,4.521413,#64CB5D
Атрезия слухового прохода,"Болезни уха, горла, носа",1.201704,-6.057361,0.6509191,#FDE724
Атрезия трехстворчатого клапана,Болезни сердца и сосудов,-6.9814262,-10.479853,-2.2683785,#22A784
Атрезия хоан,"Болезни уха, горла, носа",1.3703946,-5.3704824,0.42912567,#FDE724
Атриовентрикулярная блокада,Болезни сердца и сосудов,-8.891923,-10.827398,-2.8638966,#22A784
Атрофический (сенильный) кольпит,Женские болезни,4.015451,-13.301121,-6.3501067,#460C5F
Атрофический бронхит,Болезни органов дыхания,-2.0397794,-9.619713,2.229335,#29788E
Атрофический гастрит,Болезни органов пищеварения,3.0035937,-13.740525,0.09482706,#267F8E
Атрофический гингивит,Болезни зубов,7.8158007,-9.322007,-0.13729058,#2D6F8E
Атрофия глазного яблока,Глазные болезни,6.6347895,-1.3382783,6.0834713,#462F7C
Атрофия зрительного нерва,Глазные болезни,5.7899528,-1.9558632,5.9527993,#462F7C
Атрофия кожи,Кожные болезни,8.905751,-6.9093738,5.8011155,#30678D
Атрофия поджелудочной железы,Болезни органов пищеварения,1.7495298,-12.696188,-2.16928,#267F8E
Атрофодермия,Кожные болезни,9.031005,-7.5167384,4.553864,#30678D
Аутизм,Психические расстройства,-3.6996067,-4.050202,7.859279,#29AF7F
Аутоагрессия,Психические расстройства,-2.9061801,-3.9907954,7.239148,#29AF7F
Аутоагрессия у ребенка,Детские болезни,1.8396771,-6.0587883,3.8047528,#64CB5D
Аутоиммунный гепатит,Иммунные болезни,3.6438322,-6.608705,4.922611,#1E988A
Аутоиммунный лимфопролиферативный синдром,Иммунные болезни,1.9860141,-4.1582966,5.385419,#1E988A
Аутоиммунный оофорит,Женские болезни,4.941466,-12.387112,-5.235628,#460C5F
Аутоиммунный полигландулярный синдром,Иммунные болезни,3.2580402,-5.3221207,5.2918324,#1E988A
Аутоиммунный тиреоидит,Иммунные болезни,1.5686702,-2.7348025,3.4495924,#1E988A
Афазия,Нарушения речи,3.4130082,1.7909065,10.226995,#3D4C89
Афакия,Глазные болезни,5.964827,-2.0144095,4.34969,#462F7C
Афта Беднара,Детские болезни,0.88093925,-4.632246,4.162796,#64CB5D
Афтозный стоматит,Болезни зубов,8.070157,-9.128239,0.67810893,#2D6F8E
Аффективно-респираторный синдром у детей,Детские болезни,0.5038626,-7.594618,2.8718536,#64CB5D
Аффективно-шоковые реакции,Психические расстройства,-4.2721925,-5.139977,6.6138077,#29AF7F
Афферентная моторная афазия,Нарушения речи,3.7745843,1.4517502,9.35033,#3D4C89
Ахалазия кардии,Болезни органов пищеварения,2.327647,-13.59317,-0.044883244,#267F8E
Ахлоргидрия,Болезни органов пищеварения,1.9985461,-13.867014,-0.09349572,#267F8E
Ахондрогенез,Наследственные болезни,2.9200962,-2.2522953,9.399954,#404387
Ахондроплазия,Болезни ОДС и травмы,-5.105531,-5.4799495,-0.9524644,#443982
Ахроматопсия,Глазные болезни,5.855855,-1.9211259,5.3488374,#462F7C
Ацетонемический синдром,Детские болезни,1.7184539,-6.247334,4.286126,#64CB5D
Аэроотит,"Болезни уха, горла, носа",2.2479987,-4.950065,0.44516414,#FDE724
Аэросинусит,"Болезни уха, горла, носа",0.746017,-2.8760364,1.9763055,#FDE724
Аэрофобия,Психические расстройства,-5.083201,-5.39814,6.612507,#29AF7F
Базалиома,Кожные болезни,9.077614,-6.0500255,6.2727222,#30678D
Базилярная импрессия,Нервные болезни,-1.6553471,-1.36251,6.4897437,#BADE27
Базилярная мигрень,Нервные болезни,-0.9104295,-0.9138307,5.860169,#BADE27
Бактериальная деструкция легких,Болезни органов дыхания,-2.2207034,-9.639674,2.7697566,#29788E
Бактериальная пневмония,Болезни органов дыхания,-2.8566077,-9.622242,1.6188524,#29788E
Бактериальный вагиноз,Женские болезни,3.97376,-13.677509,-6.0655527,#460C5F
Бактериальный кератит,Глазные болезни,6.4005694,-1.7346828,5.287039,#462F7C
Баланопостит,Мужские болезни,8.213658,-16.590498,-3.3791256,#42BE71
Баланопостит у мальчиков,Детские болезни,2.342169,-5.5547605,4.993304,#64CB5D
Балантидиаз,Инфекционные болезни,5.6486416,-11.632614,4.422042,#440154
Барбитуромания,Наркологические проблемы,-8.874478,-6.194831,2.2624595,#208F8C
Бартолинит,Женские болезни,4.799747,-12.854438,-5.141362,#460C5F
Бедренная грыжа,Болезни органов пищеварения,2.240749,-13.866951,-1.2956836,#267F8E
Безболевая ишемия миокарда,Болезни сердца и сосудов,-7.839532,-10.936737,0.25991416,#22A784
Безоар желудка,Болезни органов пищеварения,2.2764819,-13.739859,-0.6324029,#267F8E
Белые пятна на ногтях,Косметические проблемы,13.937757,-7.3254833,4.8861103,#1E9F88
Бельмо ,Глазные болезни,6.9128036,-2.005694,5.2239804,#462F7C
Бери-бери,Нервные болезни,-0.47364068,-1.6230175,8.120678,#BADE27
Бесплодие у женщин,Женские болезни,5.656381,-13.4966755,-5.73761,#460C5F
Беттолепсия,Нервные болезни,-1.4147525,-2.1103349,7.402808,#BADE27
Бешенство,Инфекционные болезни,4.8635626,-9.905376,4.919546,#440154
Билиарный панкреатит,Болезни органов пищеварения,2.0343301,-15.182774,-0.5972086,#267F8E
Билиарный рефлюкс-гастрит,Болезни органов пищеварения,2.2479677,-13.970189,0.18159105,#267F8E
Билиарный цирроз печени,Болезни органов пищеварения,1.9813254,-11.234275,2.4964883,#267F8E
Биссиноз,Болезни органов дыхания,-0.5471394,-9.827289,3.4753819,#29788E
Бластомикоз,Инфекционные болезни,5.895403,-10.317642,4.300689,#440154
Бленнорея,Глазные болезни,5.9127584,-1.4843001,5.2558517,#462F7C
Блестящий лишай,Кожные болезни,9.132038,-7.604186,6.106435,#30678D
Блефарит,Глазные болезни,6.840753,-1.9035001,5.224552,#462F7C
Блефароконъюнктивит,Глазные болезни,6.4087877,-1.5878675,5.284273,#462F7C
Блефарофимоз,Глазные болезни,6.462545,-1.4774516,5.0758367,#462F7C
Блефарохалазис,Глазные болезни,5.8691435,-1.7052107,4.464203,#462F7C
Близорукость,Глазные болезни,6.289256,-2.0750773,4.887183,#462F7C
Близорукость у детей,Детские болезни,1.7110522,-7.1529655,3.642895,#64CB5D
Блокада ножек пучка Гиса,Болезни сердца и сосудов,-7.8987117,-11.025225,-1.3597847,#22A784
Бовеноидный папулез,Венерические болезни,8.732559,-13.413143,0.88975483,#A5DA35
Боковой амиотрофический склероз,Нервные болезни,-1.6714065,-2.3171628,5.5691233,#BADE27
